"Url","Sold","Auction Date","Title","Distillery","Region","Strength","Distillery Status","Cask Type","Currency","Bulk Litres","Rla","Filling Date","Cask Filling","Previous Spirit","Regauged Date","Age","Bottles At Cask Strength","Buyer Price","Price Per Bottle At Cask Strength","Price Per Litre Of Alcohol","Country","Auction House"
"https://whiskyauctioneer.com/lot/0125-01a/cask-bruichladdich-2010-rivesaltes-hogshead-2129-stored-bruichladdich",FALSE,"10/03/2025","Bruichladdich 2010 Rivesaltes Hogshead","Bruichladdich","Islay","60.4","Operational","Hogshead","Great Britain Pound (£)","205.3","124",NA,NA,"Wine","01/01/2025",NA,"293.29","11812.5","35.8","95.26","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0125-01/cask-bruichladdich-2010-rivesaltes-hogshead-2129-stored-bruichladdich",FALSE,"10/02/2025","Bruichladdich 2010 Rivesaltes Hogshead","Bruichladdich","Islay","60.4","Operational","Hogshead","Great Britain Pound (£)","205.3","124",NA,NA,"Wine","01/01/2025",NA,"293.29","14625","44.32","117.94","Scotland","WhiskyAuctioneer"
"https://www.thegrandwhiskyauction.com/lot-491432/springbank-1996-fresh-sherry-hogshead-bulk-1477l-439-held-in-bond-at-springbank",TRUE,"24/04/2023","Springbank - 1996 Fresh Sherry Hogshead - Bulk 147.7L & 43.9%| Held in bond at Springbank","Springbank","Campbeltown","43.9","Operational","Hogshead","Great Britain Pound (£)","147.7","64.84","07/06/1996","First Fill","Sherry","01/03/2023","26.88","211","98718.75","467.86","1522.5","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-560293/ben-nevis-1998-butt-315-bulk-l-57-abv-held-in-bond-at-distillery",FALSE,"21/11/2023","Ben Nevis - 1998 Butt 315 Bulk L 57% ABV | Held In Bond at Distillery","Ben Nevis","Highlands","57","Operational","Butt","Great Britain Pound (£)","315.67","179.93","01/10/1998",NA,NA,"26/07/2023","25.14","450.96","67500","149.68","375.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-392834/ben-nevis-1996-refill-hogshead-168-bulk-l-50-abv-held-in-bond",TRUE,"11/07/2022","Ben Nevis - 1996 Refill Hogshead - 168 Bulk L 50% ABV | Held In Bond","Ben Nevis","Highlands","50","Operational","Hogshead","Great Britain Pound (£)","150","75","10/05/1996","Second Fill",NA,"01/07/2022","26.17","214.29","39093.75","182.43","521.25","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-502563/dalmore-2005-barrel-1497-bulk-at-559-in-bond-at-broxburn",TRUE,"23/05/2023","Dalmore - 2005 Barrel - 149.7 Bulk @ 55.9% - In Bond At Broxburn","Dalmore","Highlands","55.9","Operational","Barrel","Great Britain Pound (£)","149.7","83.68","03/11/2005",NA,NA,"01/01/0002","17.55","213.86","36000","168.33","430.21","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-630884/port-charlotte-2004-refill-sherry-hogshead-251-bulk-l-559-held-in-bond-at-bruichladdich",TRUE,"14/05/2024","Port Charlotte - 2004 Refill Sherry Hogshead - 251 Bulk L 55.9% | Held in bond at Bruichladdich","Port Charlotte","Islay","55.9","Operational","Hogshead","Great Britain Pound (£)","251","140.31","24/09/2004","Second Fill","Sherry","19/04/2024","19.64","358.57","32906.25","91.77","234.53","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-552358/speyside-1995-butt-328-bulk-l-592-abv-held-in-bond-at-distillery",TRUE,"24/10/2023","Speyside - 1995 Butt 328 Bulk L 59.2% ABV | Held In Bond at Distillery","Speyside","Speyside","59.2","Operational","Butt","Great Britain Pound (£)","328","194.18","22/08/1995",NA,NA,"26/07/2023","28.17","468.57","30375","64.82","156.43","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-421942/bruichladdich-2012-mouton-rothschild-wine-hhd-198-bulk-l-614-held-in-bond-at-distillery",TRUE,"03/10/2022","Bruichladdich - 2012 Mouton Rothschild Wine HHD - 198 Bulk L 61.4% | Held In Bond At Distillery","Bruichladdich","Islay","61.4","Operational",NA,"Great Britain Pound (£)","198","121.57","02/07/2012",NA,"Wine","02/09/2022","10.25","282.86","27281.25","96.45","224.41","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-512326/bruichladdich-2010-rivesaltes-hogshead-215-bulk-l-571-held-in-bond-at-bruichladdich",TRUE,"20/06/2023","Bruichladdich - 2010 Rivesaltes Hogshead - 215 Bulk L 57.1% | Held in bond at Bruichladdich","Bruichladdich","Islay","57.1","Operational","Hogshead","Great Britain Pound (£)","215","122.76","13/09/2010",NA,"Wine","11/05/2023","12.77","307.14","26437.5","86.08","215.36","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-641559/speyside-1995-butt-350-bulk-l-622-abv-held-in-bond-at-distillery",TRUE,"12/06/2024","Speyside - 1995 Butt 350 Bulk L 62.2% ABV | Held In Bond at Distillery","Speyside","Speyside","62.2","Operational","Butt","Great Britain Pound (£)","350","217.7","21/11/1995",NA,NA,"01/01/0023","28.56","500","22781.25","45.56","104.65","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-630882/bruichladdich-2004-refill-sherry-hogshead-250-bulk-l-597-held-in-bond-at-bruichladdich",TRUE,"14/05/2024","Bruichladdich - 2004 Refill Sherry Hogshead - 250 Bulk L 59.7% | Held in bond at Bruichladdich","Bruichladdich","Islay","59.7","Operational","Hogshead","Great Britain Pound (£)","250","149.25","25/11/2004","Second Fill","Sherry","19/04/2024","19.47","357.14","19687.5","55.13","131.91","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-562010/bruichladdich-2006-fresh-bourbon-barrel-150-bulk-l-607-held-in-bond-at-bruichladdich",TRUE,"21/11/2023","Bruichladdich - 2006 Fresh Bourbon Barrel - 150 Bulk L 60.7% | Held in bond at Bruichladdich","Bruichladdich","Islay","60.7","Operational","Barrel","Great Britain Pound (£)","150","91.05","14/06/2006","First Fill","Bourbon","25/04/2023","17.44","214.29","19406.25","90.56","213.14","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-652095/rhinns-2011-hogshead-178-bulk-l-587-held-in-bond-at-bruichladdich",TRUE,"09/07/2024","Rhinns - 2011 Hogshead - 178 Bulk L 58.7% | Held In Bond At Bruichladdich","Rhinns","Islay","58.7","Operational","Hogshead","Great Britain Pound (£)","178","104.49","12/10/2011",NA,NA,"13/06/2024","12.74","254.29","19406.25","76.32","185.72","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-313002/bruichladdich-2005-fresh-bourbon-barrel-156-bulk-l-566-held-in-bond",TRUE,"15/11/2021","Bruichladdich - 2005 Fresh Bourbon Barrel - 156 Bulk L 56.6% | Held In Bond","Bruichladdich","Islay","56.5","Operational","Barrel","Great Britain Pound (£)","156","88.14","27/05/2005","First Fill","Bourbon","01/08/2021","16.47","222.86","19125","85.82","216.98","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-182607/bruichladdich-2002-refill-hogshead-449-193-bulk-l-573-held-in-bond",TRUE,"19/10/2020","Bruichladdich - 2002 Refill Hogshead #449 - 193 Bulk L 57.3% | Held In Bond","Bruichladdich","Islay","57.3","Operational","Hogshead","Great Britain Pound (£)","193","110.59","15/07/2002","Second Fill",NA,"01/10/2020","18.26","275.71","18562.5","67.33","167.85","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-572712/bruichladdich-2011-fresh-bourbon-barrel-180-bulk-l-629-held-in-bond-at-bruichladdich",TRUE,"01/01/2024","Bruichladdich - 2011 Fresh Bourbon Barrel - 180 Bulk L 62.9% | Held in bond at Bruichladdich","Bruichladdich","Islay","62.9","Operational","Barrel","Great Britain Pound (£)","180","113.22","26/01/2011","First Fill","Bourbon","12/06/2023","12.93","257.14","18000","70","158.98","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-562000/bruichladdich-2007-fresh-bourbon-barrel-143-bulk-l-629-held-in-bond-at-bruichladdich",TRUE,"21/11/2023","Bruichladdich - 2007 Fresh Bourbon Barrel - 143 Bulk L 62.9% | Held in bond at Bruichladdich","Bruichladdich","Islay","62.9","Operational","Barrel","Great Britain Pound (£)","143","89.95","22/06/2007","First Fill","Bourbon","25/04/2023","16.42","204.29","16031.25","78.47","178.22","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-630883/bruichladdich-2005-fresh-bourbon-barrel-132-bulk-l-561-held-in-bond-at-bruichladdich",TRUE,"14/05/2024","Bruichladdich - 2005 Fresh Bourbon Barrel - 132 Bulk L 56.1% | Held in bond at Bruichladdich","Bruichladdich","Islay","56.1","Operational","Barrel","Great Britain Pound (£)","132","74.05","16/06/2005","First Fill","Bourbon","19/04/2024","18.91","188.57","13500","71.59","182.31","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-091217/tobermory-1995-hogshead-1749-held-in-bond",TRUE,"16/12/2019","Tobermory - 1995 Hogshead #1749 | Held In Bond","Tobermory","Islands","51.7","Operational","Hogshead","Great Britain Pound (£)","173","89.44","22/11/1995",NA,NA,NA,"24.07","247.14","12656.25","51.21","141.51","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-630314/bruichladdich-2011-fresh-bourbon-barrel-177-bulk-l-687-held-in-bond-at-bruichladdich",TRUE,"14/05/2024","Bruichladdich - 2011 Fresh Bourbon Barrel - 177 Bulk L 68.7% | Held in bond at Bruichladdich","Bruichladdich","Islay","68.7","Operational","Barrel","Great Britain Pound (£)","177","121.6","21/09/2011","First Fill","Bourbon","19/03/2024","12.65","252.86","11250","44.49","92.52","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-482904/dingle-2014-bourbon-barrel-420-160-bulk-l-6174-held-in-bond-at-distillery",TRUE,"27/03/2023","Dingle - 2014 Bourbon Barrel #420 - 160 Bulk L 61.74% | Held In Bond At Distillery","Dingle","Ireland","61.7","Operational","Barrel","Great Britain Pound (£)","160","98.72","31/03/2014",NA,"Bourbon","13/02/2023","8.99","228.57","10912.5","47.74","110.54","Ireland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-111051/bruichladdich-11-year-old-2009-fresh-fill-bourbon-144",TRUE,"08/03/2020","Bruichladdich - 11 Year Old 2009 Fresh Fill Bourbon #144","Bruichladdich","Islay","63.9","Operational",NA,"Great Britain Pound (£)","177","113.1","11/02/2009","First Fill","Bourbon",NA,"11.07","252.86","10800","42.71","95.49","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-101000/tobermory-1995-hogshead-1975-held-in-bond",TRUE,"09/02/2020","Tobermory - 1995 Hogshead #1975 | Held In Bond","Tobermory","Islands","53.5","Operational","Hogshead","Great Britain Pound (£)","169","90.42","14/12/1995",NA,NA,NA,"24.16","241.43","9787.5","40.54","108.24","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161922/caol-ila-2008-hogshead-641-22192-bulk-l-593-held-in-bond",TRUE,"10/08/2020","Caol Ila - 2008 Hogshead #641 - 221.92 Bulk L 59.3% | Held In Bond","Caol Ila","Islay","59.3","Operational","Hogshead","Great Britain Pound (£)","221.92","131.6","10/10/2008",NA,NA,"10/06/2020","11.83","317.03","9675","30.52","73.52","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-432497/staoisha-2013-barrel-157-bulk-l-595-held-in-bond-at-whisky-broker",TRUE,"31/10/2022","Staoisha - 2013 Barrel - 157 Bulk L 59.5% | Held In Bond At Whisky Broker","Staoisha","Islay","59.5","Operational","Barrel","Great Britain Pound (£)","157","93.42","10/10/2013",NA,NA,"15/09/2022","9.06","224.29","9337.5","41.63","99.95",NA,"The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-182609/glenfarclas-2011-1st-fill-bourbon-barrel-800418-16706-bulk-l-589-held-in-bond",FALSE,"20/10/2020","Glenfarclas - 2011 1st Fill Bourbon Barrel #800418 - 167.06 Bulk L 58.9% | Held In Bond","Glenfarclas","Speyside","58.9","Operational","Barrel","Great Britain Pound (£)","167.06","98.4","23/11/2011","First Fill","Bourbon","21/09/2020","8.91","238.66","8437.5","35.35","85.75","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200529/tamdhu-2014-butt-7-50441-bulk-l-607-held-in-bond",TRUE,"14/12/2020","Tamdhu - 2014 Butt #7 - 504.41 Bulk L 60.7% | Held In Bond","Tamdhu","Speyside","60.7","Operational","Butt","Great Britain Pound (£)","504.41","306.18","03/11/2014",NA,NA,"09/10/2020","6.11","720.59","8325","11.55","27.19","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161920/craigellachie-2014-2nd-fill-amontillado-sherry-butt-629-51133bulk-l-at-616-held-in-bond",FALSE,"11/08/2020","Craigellachie - 2014 2nd fill Amontillado sherry butt #629 - 511.33Bulk L @ 61.6% | Held In Bond","Craigellachie","Speyside","61.6","Operational",NA,"Great Britain Pound (£)","511.33","314.98","11/05/2014","Second Fill","Sherry","01/05/2020","6.25","730.47","7875","10.78","25","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-180484/craigellachie-2014-2nd-fill-amontillado-sherry-butt-629-51133bulk-l-at-616-held-in-bond",TRUE,"19/10/2020","Craigellachie - 2014 2nd fill Amontillado sherry butt #629 - 511.33Bulk L @ 61.6% | Held In Bond","Craigellachie","Speyside","61.6","Operational",NA,"Great Britain Pound (£)","511.33","314.98","11/05/2014","Second Fill","Sherry","01/05/2020","6.44","730.47","7875","10.78","25","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161585/craigellachie-2007-hogshead-314608-202-bulk-l-593-held-in-bond",TRUE,"10/08/2020","Craigellachie - 2007 Hogshead #314608 -  202 Bulk L 59.3% | Held In Bond","Craigellachie","Speyside","59.3","Operational","Hogshead","Great Britain Pound (£)","202","119.79","05/12/2007",NA,NA,"10/06/2020","12.68","288.57","7312.5","25.34","61.04","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-190423/glenfarclas-2011-1st-fill-bourbon-barrel-800418-16706-bulk-l-589-held-in-bond",FALSE,"17/11/2020","Glenfarclas - 2011 1st Fill Bourbon Barrel #800418 - 167.06 Bulk L 58.9% | Held In Bond","Glenfarclas","Speyside","58.9","Operational","Barrel","Great Britain Pound (£)","167.06","98.4","23/11/2011","First Fill","Bourbon","21/09/2020","8.99","238.66","7312.5","30.64","74.31","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-182608/glenrothes-2013-refill-hogshead-1704-310-bulk-l-663-held-in-bond",FALSE,"20/10/2020","Glenrothes - 2013 Refill Hogshead #1704 - 310 Bulk L 66.3% | Held In Bond","Glenrothes","Speyside","66.3","Operational","Hogshead","Great Britain Pound (£)","310","205.53","01/02/2013","Second Fill",NA,"17/09/2020","7.72","442.86","7087.5","16","34.48","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-170464/craigellachie-2014-2nd-fill-amontillado-sherry-butt-629-51133bulk-l-at-616-held-in-bond",FALSE,"15/09/2020","Craigellachie - 2014 2nd fill Amontillado sherry butt #629 - 511.33Bulk L @ 61.6% | Held In Bond","Craigellachie","Speyside","61.6","Operational",NA,"Great Britain Pound (£)","511.33","314.98","11/05/2014","Second Fill","Sherry","01/05/2020","6.35","730.47","6750","9.24","21.43","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-202775/heaven-hill-2009-barrel-3440927-176-bulk-l-663-held-in-bond",FALSE,"15/12/2020","Heaven Hill - 2009 Barrel #3440927 - 176 Bulk L 66.3% | Held In Bond","Heaven Hill","USA","66.3","Operational","Barrel","Great Britain Pound (£)","176","116.69","01/01/2009",NA,"Bourbon","01/08/2020","11.95","251.43","6750","26.85","57.85","USA","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193090/tamdhu-2014-butt-7-50441-bulk-l-607-held-in-bond",FALSE,"17/11/2020","Tamdhu - 2014 Butt #7 - 504.41 Bulk L 60.7% | Held In Bond","Tamdhu","Speyside","60.7","Operational","Butt","Great Britain Pound (£)","504.41","306.18","03/11/2014",NA,NA,"09/10/2020","6.04","720.59","6412.5","8.9","20.94","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-190422/glenrothes-2013-refill-hogshead-1704-217-bulk-l-663-held-in-bond",FALSE,"17/11/2020","Glenrothes - 2013 Refill Hogshead #1704 - 217 Bulk L 66.3% | Held In Bond","Glenrothes","Speyside","66.3","Operational","Hogshead","Great Britain Pound (£)","310","205.53","01/02/2013","Second Fill",NA,"17/09/2020","7.79","442.86","5625","12.7","27.37","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193091/tomatin-new-1st-fill-bourbon-barrel-202021-tbc-bulk-200l-635-held-in-bond-charity-lot",TRUE,"16/11/2020","Tomatin - New 1st Fill Bourbon Barrel 2020/21 #TBC - Bulk 200L 63.5% | Held In Bond (Charity Lot)","Tomatin","Highlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","5175","18.11","40.75","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200330/glenrothes-2013-refill-hogshead-1704-217-bulk-l-663-held-in-bond",TRUE,"14/12/2020","Glenrothes - 2013 Refill Hogshead #1704 - 217 Bulk L 66.3% | Held In Bond","Glenrothes","Speyside","66.3","Operational","Hogshead","Great Britain Pound (£)","310","205.53","01/02/2013","Second Fill",NA,"17/09/2020","7.87","442.86","5006.25","11.3","24.36","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161959/speyside-1994-hogshead-1477-78-bulk-l-508-held-in-bond",TRUE,"10/08/2020","Speyside - 1994 Hogshead #1477 -  78 Bulk L 50.8% | Held In Bond","Speyside","Speyside","50.8","Operational","Hogshead","Great Britain Pound (£)","78","39.62","11/02/1994",NA,NA,"10/07/2020","26.49","111.43","4837.5","43.41","122.1","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-151789/glenallachie-2015-bourbon-barrel-213-657-held-in-bond",TRUE,"13/07/2020","Glenallachie - 2015 Bourbon Barrel #213 65.7% | Held In Bond","Glenallachie","Speyside","65.5","Operational","Barrel","Great Britain Pound (£)","94.26","61.74","10/08/2015",NA,"Bourbon","01/04/2020","4.93","134.66","4668.75","34.67","75.62","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610014/adnams-single-malt-1st-fill-french-oak-barrique-584",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,"238.83","4612.5","19.31","39.29","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610019/adnams-single-malt-1st-fill-french-oak-barrique-611",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #611","Adnams","England","70.1","Operational","Barrique","Great Britain Pound (£)","168.86","118.37",NA,"First Fill",NA,NA,NA,"241.23","4612.5","19.12","38.97","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200528/glen-garioch-2011-2754-bulk-171l-59-held-in-bond",TRUE,"14/12/2020","Glen Garioch - 2011 #2754 - Bulk 171L 59% | Held In Bond","Glen Garioch","Highlands","59","Operational",NA,"Great Britain Pound (£)","171.86","101.4","04/10/2011",NA,NA,"08/10/2020","9.2","245.51","4556.25","18.56","44.93","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193088/glenrothes-2014-refill-hogshead-5415-2176-bulk-l-680-held-in-bond",TRUE,"16/11/2020","Glenrothes - 2014 Refill Hogshead #5415 - 217.6 Bulk L 68.0% | Held In Bond","Glenrothes","Speyside","68","Operational","Hogshead","Great Britain Pound (£)","217.6","147.97","09/05/2014","Second Fill",NA,"09/10/2020","6.52","310.86","4500","14.48","30.41","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-701999/adnams-single-malt-1st-fill-french-oak-barrique-584",FALSE,"26/11/2024","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,"238.83","4500","18.84","38.33","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702000/adnams-single-malt-1st-fill-french-oak-barrique-590",FALSE,"26/11/2024","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,"213.76","4500","21.05","42.73","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702001/adnams-single-malt-1st-fill-french-oak-barrique-610",FALSE,"26/11/2024","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,"193.99","4500","23.2","46.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702002/adnams-single-malt-1st-fill-french-oak-barrique-611",TRUE,"26/11/2024","Adnams - Single Malt - 1st Fill French Oak Barrique #611","Adnams","England","70.1","Operational","Barrique","Great Britain Pound (£)","168.86","118.37",NA,"First Fill",NA,NA,NA,"241.23","4500","18.65","38.02","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702003/adnams-2015-single-malt-1st-fill-oloroso-sherry-cask-6",TRUE,"26/11/2024","Adnams - 2015 Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,"264.29","4500","17.03","38.01","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200286/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",TRUE,"14/12/2020","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","10/08/2015",NA,"Bourbon","01/04/2020","5.35","266.21","4387.5","16.48","36.11","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161921/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",FALSE,"11/08/2020","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","10/08/2015",NA,"Bourbon","01/04/2020","5","266.21","4331.25","16.27","35.65","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610021/adnams-single-malt-1st-fill-french-oak-barrique-618",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #618","Adnams","England","69.59","Operational","Barrique","Great Britain Pound (£)","172.8","120.25",NA,"First Fill",NA,NA,NA,"246.86","4218.75","17.09","35.08","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-170465/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",FALSE,"15/09/2020","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","10/08/2015",NA,"Bourbon","01/04/2020","5.1","266.21","4162.5","15.64","34.26","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-182606/benriach-2014-hogshead-25-23432-bulk-l-655-held-in-bond",FALSE,"20/10/2020","BenRiach - 2014 Hogshead #25 - 234.32 Bulk L 65.5% | Held In Bond","Benriach","Speyside","65.5","Operational","Hogshead","Great Britain Pound (£)","234.32","153.48","04/07/2014",NA,NA,"24/09/2020","6.3","334.74","4162.5","12.44","27.12","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670992/adnams-2015-single-malt-1st-fill-oloroso-sherry-cask-6",TRUE,"03/09/2024","Adnams - 2015 Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,"264.29","4162.5","15.75","35.16","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-190336/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",FALSE,"17/11/2020","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","10/08/2015",NA,"Bourbon","01/04/2020","5.27","266.21","3937.5","14.79","32.41","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711572/adnams-single-malt-1st-fill-french-oak-barrique-584",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,"238.83","3937.5","16.49","33.54","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711573/adnams-single-malt-1st-fill-french-oak-barrique-590",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,"213.76","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711574/adnams-single-malt-1st-fill-french-oak-barrique-610",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,"193.99","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721418/adnams-single-malt-1st-fill-french-oak-barrique-584",FALSE,"21/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,"238.83","3937.5","16.49","33.54","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721419/adnams-single-malt-1st-fill-french-oak-barrique-590",FALSE,"21/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,"213.76","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721420/adnams-single-malt-1st-fill-french-oak-barrique-610",FALSE,"21/01/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,"193.99","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-731210/adnams-single-malt-1st-fill-french-oak-barrique-584",FALSE,"18/02/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,"238.83","3937.5","16.49","33.54","England","The Grand Whisky Auction"
